lat,long,fecha,hora,temp,hum,pres,XAcel,YAcel,ZAcel,XGy,YGy,ZGy



24.700000,29,783.62,432.00,4.00,17372.00,-20.00,0.00,13.00
24.700000,29,783.66,468.00,160.00,17424.00,-20.00,1.00,11.00
24.700000,29,783.65,480.00,44.00,17504.00,-20.00,1.00,13.00
24.700000,29,783.63,404.00,32.00,17504.00,-22.00,0.00,11.00
24.700000,29,783.64,544.00,32.00,17600.00,-15.00,-1.00,13.00
24.899999,29,783.66,424.00,0.00,17600.00,-18.00,-1.00,11.00
24.899999,29,783.69,536.00,72.00,17588.00,-18.00,-2.00,12.00
24.799999,29,783.64,328.00,-12.00,17504.00,-18.00,1.00,13.00
24.799999,29,783.64,428.00,68.00,17612.00,-20.00,0.00,12.00
24.899999,29,783.65,428.00,128.00,17516.00,-16.00,-2.00,13.00
24.899999,29,783.65,412.00,12.00,17560.00,-17.00,1.00,15.00
25.899999,29,783.67,400.00,124.00,17696.00,-16.00,0.00,14.00
25.899999,29,783.66,396.00,8.00,17640.00,-20.00,-1.00,12.00
26.100000,30,783.72,484.00,88.00,17456.00,-16.00,-1.00,11.00
26.100000,30,783.66,368.00,36.00,17656.00,-18.00,-1.00,14.00
25.200000,29,783.66,540.00,32.00,17592.00,-18.00,-3.00,12.00
19.395116,-99.032615,4/5/2020,05:14:44,25.100000,29,783.67,448.00,8.00,17488.00,-14.00,-2.00,15.00
25.100000,29,783.69,432.00,96.00,17560.00,-20.00,-2.00,13.00
19.395078,-99.032516,4/5/2020,05:15:18,25.100000,29,783.68,368.00,124.00,17592.00,-19.00,1.00,8.00
25.100000,29,783.64,428.00,132.00,17580.00,-21.00,-4.00,12.00
25.700000,29,783.71,360.00,24.00,17496.00,-15.00,-1.00,13.00
25.700000,29,783.68,404.00,8.00,17716.00,-18.00,1.00,13.00
24.500000,29,783.63,452.00,68.00,17492.00,-22.00,-1.00,16.00
19.395078,-99.032516,4/5/2020,05:15:18,24.500000,29,783.66,392.00,84.00,17656.00,-19.00,-1.00,10.00
24.399999,29,783.63,328.00,192.00,17656.00,-23.00,0.00,9.00
24.399999,29,783.63,364.00,52.00,17652.00,-17.00,0.00,11.00
25.399999,29,783.63,364.00,40.00,17720.00,-18.00,0.00,8.00
25.399999,29,783.68,456.00,128.00,17596.00,-21.00,1.00,14.00
19.395078,-99.032516,4/5/2020,05:15:18,25.500000,29,783.65,404.00,-20.00,17764.00,-18.00,-1.00,15.00
25.500000,29,783.64,484.00,12.00,17368.00,-18.00,1.00,14.00
24.500000,29,783.68,476.00,60.00,17580.00,-19.00,2.00,14.00
24.500000,29,783.66,464.00,12.00,17556.00,-17.00,-1.00,13.00
24.399999,29,783.66,344.00,60.00,17640.00,-16.00,-2.00,13.00
24.399999,29,783.63,384.00,92.00,17556.00,-20.00,1.00,13.00
25.299999,29,783.68,440.00,-24.00,17488.00,-19.00,1.00,9.00
25.299999,29,783.62,404.00,40.00,17540.00,-16.00,-2.00,14.00
25.299999,29,783.65,328.00,36.00,17484.00,-18.00,-4.00,12.00
25.299999,29,783.68,440.00,28.00,17592.00,-20.00,3.00,15.00
25.600000,29,783.71,412.00,28.00,17592.00,-17.00,1.00,16.00
